Hotel_Name,Descriptions
M by Montcalm Shoreditch London Tech City,"['wonderful', 'comfy', 'new', 'soap', 'amazing', 'big', 'sharp', 'top', 'quiet', 'stylish', 'high', 'spacious', 'comfortable', 'ab', 'loud', 'great', 'tricky', 'friendly', 'v', 'modern', 'several', 'islington', 'free', 'slow', 'nice', 'fine', 'cool', 'beautiful', 'uncomfortable', 'young', 'limited', 'small', 'much', 'english', 'central', 'clean', 'spa', 'sleek', 'fancy', 'extraordinary', 'right', 'useless', 'good', 'tech', 'erratic', 'shower', 'wish']"
Legend Saint Germain by Elegancia,"['right', 'delicious', 'modern', 'good', 'welcome', 'small', 'much', 'unusual', 'nice', 'uniq', 'comfortable', 'friendly', 'clean', 'great', 'reasonable', 'helpful']"
Clayton Crown Hotel London,"['comfy', 'cheap', 'handy', 'quiet', 'professional', 'spacious', 'comfortable', 'stadium', 'great', 'reasonable', 'friendly', 'free', 'nice', 'few', 'closer', 'decent', 'irish', 'fine', 'underground', 'lovely', 'large', 'lobby', 'local', 'central', 'clean', 'helpful', 'london', 'satisfactory', 'good', 'didn', 'easy', 'perfect', 'overnight', 'short', 'general', 't', 'whole']"
Au Manoir Saint Germain,"['superb', 'large', 'perfect', 'nice', 'comfortable', 'clean', 'friendly']"
St Paul s Hotel,"['restaurant', 'full', 'quiet', 'stylish', 'tasty', 'fantastic', 'comfortable', 'super', 'friendly', 'nice', 'smile', 'much', 'english', 'first', 'clean', 'continental', 'superb', 'good', 'dreadful', 'main']"
Best Western S vres Montparnasse,"['polite', 'good', 'welcome', 'evening', 'great', 'easy', 'stylish', 'comfortable', 'clean', 'cozy', 'helpful']"
The Bloomsbury Hotel,"['welcoming', 'comfy', 'excellent', 'bed', 'professional', 'comfortable', 'hectic', 't', 'clean', 'great', 'helpful']"
Le Tourville Eiffel,[]
H tel California Champs Elys es,"['excellent', 'lovely', 'good', 'comfortable', 'clean', 'great', 'friendly']"
Hotel de Seze,"['clean', 'excellent', 'friendly', 'modern']"
Hotel Xenia Autograph Collection,"['wonderful', 'polite', 'amazing', 'excellent', 'lovely', 'tube', 'free', 'tea', 'good', 'quiet', 'comfortable', 'friendly', 'clean', 'great', 'kensington', 'helpful']"
H tel Hor,"['wonderful', 'quiet', 'comfortable', 'great', 'super', 'denord', 'friendly', 'modern', 'long', 'excellent', 'metro', 'nice', 'little', 'large', 'welcome', 'du', 'late', 'clean', 'good', 'brilliant', 'different', 'shower', 'nord', 'wifi']"
H tel de Banville,"['clean', 'good', 'bad']"
Villa Eugenie,"['clean', 'personal', 'friendly']"
Hilton London Euston,"['hot', 'cold', 'little', 'polite', 'good', 'excellent', 'welcome', 'pleasant', 'wide', 'tasty', 'nice', 'comfortable', 'such', 'clean', 'helpful']"
Hotel La Place,"['clean', 'helpful', 'excellent', 'friendly']"
H tel Bedford,"['welcoming', 'new', 'excellent', 'good', 'bed', 'nice', 'comfortable', 'friendly', 'clean', 'great', 'helpful']"
Novotel Paris Centre Gare Montparnasse,"['teddy', 'good', 'handy', 'easy', 'nice', 'main', 'comfortable', 'clean', 'great', 'friendly']"
D clic Hotel,"['cosy', 'perfect', 'easy', 'nice', 'english', 'comfortable', 'stay', 'friendly', 'clean', 'great', 'helpful']"
