Hotel_Name,Descriptions
Blakemore Hyde Park,"['west', 'excellent', 'good', 'lovely', 'free', 'suite', 'easy', 'full', 'huge', 'nice', 'quiet', 'comfortable', 'friendly', 'clean', 'great', 'relaxing', 'helpful']"
Rathbone,"['efficient', 'excellent', 'good', 'nice', 'great', 'friendly']"
BoB Hotel by Elegancia,"['new', 'metro', 'nice', 'comfortable', 'clean', 'cozy', 'complementary']"
Grange Langham Court Hotel,"['i', 'nice', 'helpful', 'good']"
Radisson Blu Edwardian Hampshire,"['nice', 'excellent', 'comfortable', 'helpful']"
H tel du Minist re,"['cheese', 'numerous', 'helpful', 'good', 'danish', 'easy', 'nice', 'fantastic', 'great', 'friendly']"
Shangri La Hotel at The Shard London,"['complete', 'amazing', 'soft', 'perfect', 'nice', 'extra', 'scrambled', 'bacon']"
Park Grand London Kensington,"['efficient', 'beautiful', 'little', 'modern', 'underground', 'good', 'early', 'quiet', 'nice', 'general', 'comfortable', 'friendly', 'available', 'clean', 'great', 'attentive', 'reasonable', 'helpful']"
Best Western Allegro Nation,"['nice', 'good', 'comfortable', 'enough']"
H tel La Parizienne by Elegancia,"['nice', 'small']"
Madeleine Plaza,"['several', 'nice']"
The Westbridge Hotel,"['nice', 'ok', 'good', 'helpfuul']"
Courthouse Hotel Shoreditch,"['nice', 'large', 'comfortable']"
Grange Clarendon Hotel,"['nice', 'friendly', 'extra']"
Hotel Indigo London Kensington,"['london', 'modern', 'good', 'nice', 'spacious', 'central', 'clean', 'helpful']"
Rafayel Hotel Spa,[]
Artus Hotel by MH,['nice']
Best Western Premier Kapital Op ra,"['nice', 'happy']"
Georgian House Hotel,"['victoria', 'presented', 'good', 'nice', 'cozy', 'continental', 'comfortable', 'friendly', 'clean', 'great', 'helpful']"
The Chesterfield Mayfair,"['nice', 'fabulous']"
My Chelsea,"['clean', 'nice', 'big', 'good']"
Eiffel Trocad ro,"['nice', 'good']"
Hotel Saint Petersbourg Opera,"['clean', 'nice', 'comfortable']"
Melia Paris Tour Eiffel,"['prime', 'nice', 'next']"
Radisson Blu Edwardian Berkshire,"['big', 'excellent', 'lovely', 'good', 'free', 'full', 'deluxe', 'perfect', 'fantastic', 'nice', 'comfortable', 'available', 'nespresso', 'great', 'helpful']"
Pestana Chelsea Bridge Hotel Spa,"['nice', 'modern']"
Arbor Hyde Park,"['quiet', 'spacious', 'comfortable', 'awesome', 'great', 'ok', 'super', 'friendly', 'excellent', 'nice', 'beautiful', 'large', 'small', 'lovely', 'clean', 'cold', 'boutique', 'good', 'fresh']"
Westside Arc de Triomphe Hotel,"['good', 'metro', 'small', 'nice', 'english', 'friendly', 'great', 'helpful']"
H tel Saint Marc,"['new', 'free', 'nice', 'best', 'fresh', 'clean']"
Eccleston Square Hotel,"['nice', 'quiet', 'good', 'comfortable']"
Hotel Claridge Paris,"['nice', 'friendly']"
Strand Palace Hotel,"['london', 'comfy', 'polite', 'bare', 'ideal', 'exterior', 'good', 'v', 'quiet', 'nice', 'general', 'comfortable', 'friendly', 'clean', 'great', 'helpful']"
H tel De Castiglione,"['nice', 'spacious', 'central', 'clean', 'super']"
Hilton London Olympia,"['olympia', 'excellent', 'small', 'nice', 'friendly', 'great', 'helpful']"
The Cleveland,"['nice', 'friendly']"
Edouard 7 Paris Op ra,"['close', 'final', 'big', 'harry', 'i', 'excellent', 'good', 'easy', 'nice', 'second', 'great', 's']"
Rubens At The Palace,"['london', 'delicious', 'eggs', 'toasted', 'safe', 'good', 'traditional', 'helpfull', 'nice', 'hard', 'friendly']"
every hotel Piccadilly,"['perfect', 'nice', 'friendly']"
Millennium Gloucester Hotel London,"['decent', 'convenient', 'london', 'big', 'clean', 'underground', 'good', 'excellent', 'lobby', 'outdated', 'quiet', 'nice', 'central', 'tube', 'great', 'most', 'friendly']"
Novotel Suites Paris Expo Porte de Versailles,"['i', 'easy', 'quiet', 'nice', 'ok', 'isolated', 'most', 'friendly']"
K K H tel Cayr Saint Germain des Pr s,"['front', 'right', 'partial', 'junior', 'bed', 'nice', 'short', 'comfortable', 'friendly', 'helpful']"
DoubleTree by Hilton Hotel London Marble Arch,"['pleasant', 'nice', 'comfortable', 'related', 'clean']"
Holiday Inn London West,"['close', 'executive', 'good', 'large', 'perfect', 'nice', 'extra', 'clean']"
The Soho Hotel,"['good', 'stylish', 'nice', 'comfortable', 'great']"
Le Grand H tel de Normandie,"['cool', 'hot', 'i', 'nice', 'spacious', 'comfortable', 'stay', 'central', 'french', 'great']"
Buddha Bar Hotel Paris,"['professional', 'nice', 'friendly']"
Le A,"['boutique', 'good', 'nice', 'central', 'friendly']"
Holiday Inn Paris Notre Dame,"['nice', 'wonderful', 'helpful']"
Maison Albar Hotel Paris Op ra Diamond,"['modern', 'big', 'helpful', 'nice', 'spacious', 'comfortable', 'clean', 'great', 'friendly']"
Best Western Aulivia Op ra,[]
Hotel Park Lane Paris,"['nice', 'cheerful', 'comfy']"
Little Palace Hotel,"['little', 'handy', 'lovely', 'nice', 'clean']"
Napoleon Paris,"['nice', 'available']"
Andaz London Liverpool Street,"['nice', 'fantastic', 'good']"
H tel Concorde Montparnasse,"['nice', 'excellent']"
citizenM Tower of London,"['smart', 'cool', 'london', 'modern', 'amazing', 'helpful', 'superb', 'unique', 'lovely', 'good', 'free', 'nice', 'contemporary', 'fresh', 'clean', 'great', 'anniversary', 'friendly']"
St James Court A Taj Hotel London,"['big', 'fantastic', 'spacious', 'comfortable', 'best', 'great', 'friendly', 'excellent', 'quick', 'thick', 'nice', 'bar', 'large', 'abbey', 'clean', 'helpful', 'beat', 'linen', 'good', 'perfect', 'short']"
Elys es R gencia,"['etc', 'clean', 'great', 'nice']"
Shaftesbury Suites London Marble Arch,"['beautiful', 'free', 'nice', 'clean', 'great', 'cosey', 'friendly']"
The RE London Shoreditch,"['clean', 'nice', 'helpful', 'good']"
London City Suites,"['active', 'polite', 'helpful', 'early', 'co', 'neat', 'welcomed', 'cote', 'welcome', 'responsive', 'nice', 'comfortable', 'courteous', 'clean', 'friendly']"
St George s Hotel Wembley,"['wonderful', 'modern', 'good', 'stop', 'nice', 'luxurious', 'excel', 'clean', 'ant', 'friendly']"
Le Mathurin Hotel Spa,"['comfy', 'good', 'nice', 'best', 'clean']"
Millennium Hotel London Mayfair,"['poor', 'good', 'perfect', 'nice', 'best', 'british', 'friendly']"
H tel de Varenne,"['pleasant', 'quiet', 'nice', 'comfortable', 'clean', 'friendly']"
Grange Tower Bridge Hotel,"['clean', 'nice']"
Novotel London Blackfriars,"['sauna', 'pleasant', 'nice', 'attractive', 'helpful']"
Hotel Villa Lafayette Paris IX,"['clean', 'nice']"
The Marylebone Hotel,"['great', 'nice']"
Best Western Premier Op ra Faubourg Ex Hotel Jules ,"['peltier', 'nice']"
The Premier Notting Hill,"['excellent', 'helpfull', 'nice', 'clean', 'centre']"
Holiday Inn London Whitechapel,"['good', 'nice', 'spacious', 'comfortable', 'multiple', 'tower', 'clean', 's', 'friendly']"
Washington Mayfair Hotel,"['comfy', 'good', 'local', 'perfect', 'high', 'nice', 'friendly']"
Radisson Blu Edwardian New Providence Wharf,"['london', 'polite', 'cheap', 'good', 'i', 'excellent', 'nice', 'fantastic', 'shower', 'helpful']"
Hilton London Tower Bridge,"['great', 'nice', 'comfortable']"
Novotel London Wembley,"['convenient', 'good', 'nice', 'clean', 'purpose']"
Warwick Paris Former Warwick Champs Elysees ,"['wi', 'big', 'excellent', 'large', 'nice', 'spacious', 'helpful']"
My Home In Paris,"['kindest', 'nice', 'comfortable', 'clean', 'great', 'helpful']"
Villa Beaumarchais,"['excellent', 'quiet', 'nice', 'courteous', 'personal', 'great', 'overrun']"
H tel Mansart Esprit de France,"['nice', 'friendly']"
Holiday Inn Paris Gare de l Est,"['common', 'comfy', 'modern', 'clean', 'helpful', 'content', 'good', 'quick', 'nice', 'comfortable', 'simple', 'great', 'friendly']"
Le Cinq Codet,"['silent', 'new', 'good', 'elegant', 'perfect', 'tasty', 'nice', 'comfortable', 'clean', 'great', 'helpful']"
La Maison Favart,"['great', 'nice', 'peaceful']"
