Hotel_Name,Descriptions
Radisson Blu Edwardian Berkshire,"['little', 'complimentary', 'good', 'presented', 'small', 'excellent', 'early', 'loose', 'comfortable', 'friendly', 'clean', 'great', 'helpful']"
Hotel Whistler,"['fancy', 'proud', 'pleasurable', 'convenient', 'excellent', 'refreshing', 'more', 'happy', 'real', 'opposite', 'central', 'great', 'most', 'helpful']"
Etoile Saint Ferdinand,"['clean', 'good', 'friendly']"
H tel Le Walt,"['great', 'comfortable', 'helpful']"
Nottingham Place Hotel,"['new', 'bespoke', 'helpful', 'good', 'excellent', 'central', 'great', 'quiet', 'high', 'luxurious', 'nice', 'hospitable', 'comfortable', 't', 'awesome', 'practical', 'friendly']"
Hotel Claridge Paris,"['excellent', 'good', 'elegant', 'great', 'helpful']"
H tel L Echiquier Op ra Paris MGallery by Sofitel,[]
H tel De Castiglione,"['complete', 'gorgeous', 'clean', 'undergoing', 'good', 'excellent', 'comfortable', 'best', 'central', 'view', 'great', 'helpful']"
DoubleTree by Hilton Hotel London Marble Arch,"['same', 'comparable', 'slight', 'overall', 'good', 'lovely', 'nearby', 'quick', 'real', 'negative', 'tiny', 'whole', 'great', 'helpful']"
H tel de La Tamise Esprit de France,"['paris', 'good', 'smaller']"
Holiday Inn Paris Notre Dame,"['better', 'good']"
Maison Albar Hotel Paris Op ra Diamond,"['upgrade', 'amazing', 'big', 'warm', 'early', 'suite', 'dark', 'comfortable', 'best', 'great', 'unbelievable', 'possible', 'lovely', 'large', 'clean', 'second', 'glamorous', 'helpful', 'special', 'good', 'such', 'whole', 'separate']"
Little Palace Hotel,"['nearby', 'fantastic', 'great', 'friendly', 'polite', 'overall', 'excellent', 'few', 'uncomfortable', 'little', 'reachable', 'lovely', 'similar', 'clean', 'thin', 'helpful', 'bright', 'cheerful', 'good', 'easy', 'other', 'main', 'short', 'weren']"
Napoleon Paris,"['excellent', 'friendly', 'good']"
Chiswick Rooms,"['smart', 'brill', 'fantastic', 'comfortable', 'great', 'friendly', 'weather', 'modern', 'excellent', 'chiswick', 'nice', 'powerful', 'lovely', 'small', 'central', 'clean', 'compact', 'helpful', 'hot', 'good', 'enough', 'easy', 'practical']"
La Suite West Hyde Park,"['little', 'brilliant', 'junior', 'small', 'other', 'next', 't', 'unbelievable', 'helpful']"
Elys es R gencia,"['helpful', 'good', 'central', 'nice', 'english', 'generous', 'keen', 'great', 'friendly']"
H tel De Sers Champs Elys es Paris,"['great', 'v', 'friendly']"
