Hotel_Name,Descriptions
Ace Hotel London Shoreditch,"['quirky', 'mini', 'comfy', 'classic', 'nearby', 'old', 'stylish', 'quiter', 'spacious', 'comfortable', 'open', 'awesome', 'great', 'famous', 'friendly', 'convenient', 'modern', 'electronic', 'excellent', 'more', 'nice', 'few', 'decent', 'lovely', 'average', 'social', 'door', 'trendy', 'first', 'clean', 'helpful', 'worth', 'cafe', 'good', 'perfect', 'other', 'short', 't']"
Staybridge Suites London Vauxhall,"['suitable', 'busy', 'wonderful', 'new', 'amazing', 'big', 'i', 'suite', 'quiet', 'spacious', 'comfortable', 'open', 'great', 'anniversary', 'friendly', 'excellent', 'regular', 'free', 'fabulous', 'happy', 'nice', 'stay', 'decent', 'comprehensive', 'most', 'vauxhall', 'large', 'small', 'much', 'lovely', 'social', 'central', 'clean', 'immaculate', 'hot', 'present', 'london', 'cosy', 'touch', 'good', 'perfect', 'main', 'short', 'adorable', 'successful', 'such', 'equipped', 'same']"
The Grosvenor,"['location', 'wonderful', 'comfy', 'rubbish', 'big', 'amazing', 'birthday', 'quiet', 'fantastic', 'spacious', 'comfortable', 'next', 'best', 'historic', 'extra', 'great', 'ok', 'friendly', 'fast', 'exterior', 'convenient', 'polite', 'modern', 'ideal', 'excellent', 'unexpected', 'table', 'free', 'happy', 'direct', 'nice', 'individual', 'tasteful', 'fine', 'buckingham', 'beautiful', 'victoria', 'needed', 'large', 'torn', 'central', 'clean', 'personal', 'helpful', 'unfriendly', 'linen', 'london', 'upgraded', 'special', 'good', 'brilliant', 'noisy', 'easy', 'perfect', 'other', 'main', 'short']"
The Park Tower Knightsbridge a Luxury Collection Hotel,"['efficient', 'last', 'convenient', 'only', 'good', 'central', 'arabic', 'quick', 'first', 'perfect', 'fantastic', 'extra', 'positive', 'luxurious', 'friendly']"
Amp re,"['silent', 'right', 'accessible', 'overall', 'good', 'nearby', 'nice', 'comfortable', 'awesome', 'friendly', 'clean', 'great', 'helpful']"
Le Parisis Paris Tour Eiffel,"['outside', 'wonderful', 'amazing', 'many', 'sized', 'quiet', 'comfortable', 'nespresso', 'awesome', 'great', 'chic', 'friendly', 'modern', 'metro', 'nice', 'beautiful', 'small', 'much', 'clean', 'thoughtful', 'complimentary', 'good', 'typical', 'shower', 'tower', 't', 'whole', 'complementary']"
Thistle Kensington Gardens,"['upgrade', 'amazing', 'many', 'quiet', 'birthday', 'fantastic', 'spacious', 'comfortable', 'next', 'great', 'super', 'reasonable', 'friendly', 'park', 'modern', 'due', 'poor', 'excellent', 'quick', 'free', 'nice', 'few', 'available', 'decent', 'tube', 'lovely', 'small', 'clerical', 'central', 'simple', 'clean', 'helpful', 'cooperative', 'london', 'good', 'easy', 'perfect']"
Park Plaza Sherlock Holmes London,"['kingsize', 'busy', 'comfy', 'big', 'i', 'tasty', 'fantastic', 'comfortable', 'prepared', 'attractive', 'open', 'great', 'attentive', 'friendly', 'larger', 'excellent', 'free', 'fabulous', 'peaceful', 'nice', 'oxford', 'ready', 'most', 'hustle', 'lovely', 'large', 'clean', 'continental', 'helpful', 'cosy', 'safe', 'good', 'organised', 'perfect', 'easy', 'general', 'short', 'shower', 'fresh', 'wifi']"
Hilton Paris Opera,"['complete', 'lazare', 'excellent', 'more', 'grand', 'next', 'clean', 'great', 'friendly']"
The Kensington Hotel,"['common', 'busy', 'wonderful', 'i', 'warm', 'top', 'many', 'sized', 'quiet', 'comfortable', 'great', 'relaxing', 'friendly', 'front', 'only', 'nice', 'italian', 'welcoming', 'beautiful', 'welcome', 'english', 'trendy', 'second', 'clean', 'helpful', 'public', 'particular', 'good', 'south', 'easy', 'such', 'strategic']"
