Hotel_Name,Descriptions
H tel Crayon Rouge by Elegancia,"['little', 'fresh', 'friendly', 'quiet', 'have', 'spacious', 'next', 'close', 'immediate', 'beautiful', 'many', 'side', 'perfect', 'go', 'helpful', 'big', 'great', 'cheerful', 'paris', 'restaurant', 'luggage', 'other', 'easy', 'comfortable', 'superb', 'help', 'public', 'contemporary', 'recommend', 'small', 'hot', 'super']"
Hotel Le Saint Gregoire,"['great', 'friendly', 'personal', 'warm', 'helpful']"
Le Mathurin Hotel Spa,"['little', 'extended', 'long', 'friendly', 'st', 'nice', 'outside', 'fashionable', 'next', 'close', 'stylish', 'euros', 'rich', 'keep', 'good', 'excellent', 'noisy', 'clean', 'many', 'perfect', 'go', 'helpful', 'bus', 'new', 'big', 'printed', 'late', 'financial', 'great', 'usual', 'paris', 'get', 'few', 'general', 'open', 'sure', 'easy', 'comfortable', 'welcoming', 'metro', 'base', 'least', 'super', 'short']"
H tel Saint Paul Rive Gauche,"['peaceful', 'full', 'see', 'friendly', 'nice', 'typical', 'return', 'have', 'close', 'feel', 'provided', 'beautiful', 'good', 'excellent', 'clean', 'common', 'helpful', 'great', 'better', 'happy', 'touristy', 'run', 'comfortable', 'unexpected', 'public', 'small', 'walk', 'be', 'double']"
A La Villa Madame,['italian']
45 Park Lane Dorchester Collection,"['great', 'knoightsbridge', 'modern', 'personal', 'best', 'good', 'return', 'nice', 'excellent', 'general', 'highest', 'find', 'london', 'other', 'total', 'next', 'high', 'wonderful']"
H tel Barri re Le Fouquet s,"['wait', 'much', 'see', 'i', 'nice', 'legendary', 'encourage', 'complimentary', 'convenient', 'stay']"
Hotel Villa Lafayette Paris IX,[]
St George Hotel,"['decent', 'friendly', 'nice', 'huge', 'quiet', 'comfortable', 'double', 'short']"
Pershing Hall,"['nice', 'delicious', 'friendly']"
H tel Pont Royal,"['appropriate', 'friendly', 'nice', 'amazing', 'next', 'old', 'very', 'fashioned', 'nearby', 'beautiful', 'good', 'excellent', 'clean', 'many', 'chateau', 'walkable', 'helpful', 'great', 'paris', 'comfortable', 'user', 'modern', 'courteous', 'recommend', 'small', 'central', 'interesting']"
Le Relais M dicis,"['little', 'much', 'fresh', 'right', 'next', 'best', 'extra', 'excellent', 'clean', 'odeon', 'imaginable', 'separate', 'big', 'paris', 'open', 'comfortable', 'wonderful', 'cozy', 'welcoming', 'breakfast', 'luxembourg', 'basic', 'be', 'lovely', 'numerous', 'delicious']"
Mercure Paris Op ra Faubourg Montmartre,"['great', 'paris', 'friendly', 'good', 'helpful', 'quiet', 'perfect', 'metro', 'welcome', 'warm', 'wonderful']"
Golden Tulip Washington Opera,"['great', 'friendly', 'beautiful', 'nice', 'excellent', 'good', 'cosy', 'knowledgeable', 'many', 'pleasant', 'perfect', 'central', 'local', 'give', 'helpful']"
Hotel Le Mareuil,"['great', 'write', 'friendly', 'cute', 'clean', 'open', 'local', 'be', 'helpful', 'late']"
Mercure Paris Bastille Marais,"['cafe', 'superb', 'other', 'nearby']"
Renaissance Paris Le Parc Trocadero Hotel,"['main', 'higher', 'good', 'have', 'small', 'put', 'catogary']"
Hotel Monge,"['little', 'mouffetard', 'quiet', 'next', 'professional', 'allergy', 'efficient', 'best', 'beautiful', 'good', 'excellent', 'clean', 'many', 'perfect', 'free', 'helpful', 'complementary', 'great', 'eat', 'comfortable', 'welcoming', 'metro', 'terrific', 'vibrant', 'lovely', 'recommended', 'real']"
