Hotel_Name,Descriptions
Best Western Hotel Montmartre Sacr Coeur,"['cheese', 'le', 'fine', 'next', 'close', 'second', 'lobby', 'best', 'good', 'excellent', 'g', 'important', 'many', 'common', 'free', 'go', 'stay', 'helpful', 'plentiful', 'stop', 'get', 'happy', 'wine', 'stress', 'easy', 'give', 'comfortable', 'own', 'visit', 'buy', 'grand', 'romantic', 'small', 'hot', 'unabke', 'be', 'smile']"
Mandarin Oriental Hyde Park London,['great']
Grange Rochester Hotel,"['great', 'quick', 'perfection', 'expect', 'beautiful', 'good', 'clean', 'many', 'amazing', 'easy', 'victoria', 'first', 'helpful', 'london', 'delicious']"
St James Hotel Club Mayfair,"['fabulous', 'clean', 'attractive', 'amazing', 'fish', 'free', 'super', 'comfortable', 'wonderful']"
Apex London Wall Hotel,"['friendly', 'nice', 'spacious', 'feel', 'friday', 'beautiful', 'excellent', 'free', 'go', 'stay', 'hungry', 'get', 'cosy', 'instant', 'leisurely', 'comfortable', 'own', 'welcome', 'attentive']"
Hotel de Nell,"['little', 'private', 'great', 'paris', 'sit', 'friendly', 'best', 'extra', 'typical', 'online', 'clean', 'popular', 'meet', 'comfortable', 'helpful', 'delicious']"
H tel Baume,[]
Hotel West End,[]
Hotel Ares Eiffel,"['great', 'i', 'friendly', 'best', 'get', 'recommend', 'sunday', 'professional', 'helpful', 'short']"
Hotel Monceau Wagram,"['take', 'i', 'best', 'good', 'italy', 'few', 'clean', 'cost', 'depart', 'comfortable', 'italian']"
Novotel London Excel,"['good', 'excellent']"
H tel Exquis by Elegancia,"['comfotable', 'good', 'many', 'metro', 'individual', 'wonderful']"
Radisson Blu Champs Elys es Paris,"['tower', 'es', 'great', 'paris', 'eiffel', 'nice', 'good', 'have', 'champs', 'lys', 'lovely', 'helpful', 'big', 'w']"
H tel Thoumieux,['excellent']
Ten Manchester Street Hotel,[]
The Laslett,"['dry', 'illogical', 'peeling', 'stale', 'next', 'wonder', 'poor', 'wouldn', 'make', 'excellent', 'separate', 'limited', 'general', 'other', 'larger', 'unnecessary', 'olive', 'be', 'cold']"
Novotel Paris Les Halles,"['first', 'great', 'friendly', 'nice', 'beautiful', 'excellent', 'have', 'super', 'superior', 'comfortable', 'helpful']"
Chambiges Elys es,[]
H tel Le Bellechasse Saint Germain,"['small', 'such', 'common', 'have']"
The Cavendish London,"['read', 'friendly', 'nice', 'overall', 'haymarket', 'rich', 'best', 'genuine', 'excellent', 'good', 'organic', 'interesting', 'common', 'free', 'restaurant', 'other', 'traditional', 'more', 'high', 'comfortable', 'recommend', 'splendid', 'central', 'welcome', 'short']"
La Clef Tour Eiffel,"['great', 'nearby', 'gracious', 'clean', 'important', 'amazing', 'partial', 'comfortable', 'helpful']"
The Zetter Hotel,"['great', 'modern', 'quiet', 'stylish', 'comfortable', 'late']"
Hotel OFF Paris Seine,['great']
Snob Hotel by Elegancia,"['great', 'st', 'croissant', 'busy', 'local', 'v', 'helpful', 't']"
H tel Le Relais Saint Germain,"['good', 'friendly']"
Best Western Le Jardin de Cluny,"['great', 'nice', 'metro', 'go', 'attentive']"
Relais H tel du Vieux Paris,"['great', 'cute', 'small', 'quaint', 'french']"
Thistle Hyde Park,"['bad', 'good', 'excellent', 'few', 'find', 'tube', 'walk', 'be', 'easy', 'comfortable', 'helpful', 't']"
Hotel Spa La Belle Juliette,"['gluten', 'beautiful', 'available', 'eat', 'find', 'free', 'comfortable', 'helpful']"
Mercure Paris Opera Louvre,"['small', 'good', 'other']"
La Villa des Ternes,"['la', 'great', 'best', 'friendly', 'public', 'clean', 'quiet', 'many', 'fantastic', 'casa', 'di', 'arc', 'comfortable', 'stay', 'bring', 'italian']"
H tel Monna Lisa Champs Elys es,[]
Sir Albert Hotel,"['explore', 'great', 'sincere', 'eat', 'international', 'many', 'fantastic', 'special', 'local', 'general', 'ethnic', 'helpful', 'heavenly', 'attentive']"
Maison Borella,"['little', 'wait', 'friendly', 'nice', 'return', 'gorgeous', 'outdoor', 'nearby', 'lovely', 'good', 'clean', 'pulsating', 'many', 'perfect', 'helpful', 'stay', 'great', 'other', 'top', 'boutique', 'early', 'wonderful', 'modern', 'public', 'meet', 'possible', 'definatey']"
Hampshire Hotel Rembrandt Square Amsterdam,"['quick', 'i', 'nice', 'safe', 'ideal', 'free']"
Pillows Anna van den Vondel Amsterdam,"['comfortable', 'say', 'friendly', 'fantastic', 'perfect', 'exquisite', 'be', 'high', 'helpful', 'welcome', 'delicious']"
Schlosshotel R mischer Kaiser,"['excellent', 'helpful']"
Axel Hotel Barcelona Urban Spa Adults Only,"['great', 'i', 'friendly', 'nice', 'extra', 'help', 'local', 'rooftop', 'sure', 'filled', 'enjoyed', 'late']"
The Gates Diagonal Barcelona,"['large', 'great', 'ate', 'sagrada', 'long', 'friendly', 'make', 'good', 'recommend', 'walk', 'be', 'possible', 'helpful']"
NH Hesperia Barcelona Presidente,[]
Tryp Barcelona Apolo Hotel,[]
Crowne Plaza Barcelona Fira Center,[]
H10 Itaca,[]
Sercotel Amister Art Hotel Barcelona,"['amaxing', 'much', 'main', 'great', 'friendly', 'nice', 'good', 'tremendous', 'aperitif']"
Hotel Barcelona Universal,"['great', 'nice', 'good', 'have', 'likely', 'local', 'only', 'be', 'first']"
Aparthotel Arai 4 Superior,"['little', 'return', 'tour']"
Petit Palace Boqueria Garden,"['main', 'quiet', 'terminal', 'simple', 'old', 'large', 'ate', 'extensive', 'excellent', 'safe', 'clean', 'perfect', 'helpful', 'great', 'lit', 'easy', 'comfortable', 'la', 'modern', 'las', 'lovely', 'particular']"
Mercer House B ria BCN,"['great', 'quiet', 'small', 'top', 'purchase', 'own']"
Taj 51 Buckingham Gate Suites and Residences,"['excellent', 'comfortable', 'helpful', 'general']"
Catalonia La Pedrera,"['great', 'much', 'friendly', 'worry', 'eat', 'perfect', 'top', 'helpful', 'dinner']"
Room Mate Anna,"['little', 'see', 'friendly', 'nice', 'telefuric', 'served', 'excellent', 'free', 'shower', 'helpful', 'usual', 'great', 'most', 'rmannas', 'few', 'fantastic', 'more', 'comfortable', 'wonderful', 'modern', 'offer', 'hot', 'cold']"
IH Hotels Milano Puccini,[]
Palazzo Parigi Hotel Grand Spa Milano,"['fresh', 'friendly', 'amazing', 'cordial', 'exceptional', 'overall', 'thank', 'feel', 'like', 'good', 'perfect', 'anniversary', 'stay', 'solicitous', 'first', 'comfortable', 'wonderful', 'hot', 'local', 'celebrate', 'milan', 'attentive']"
Hotel Galileo,"['great', 'efficient', 'good', 'courteous', 'excellent', 'recommend', 'perfect', 'young', 'il', 'pro', 'comfortable', 'helpful', 'wonderful', 'active']"
Carlyle Brera Hotel,"['helpful', 'arrival', 'great']"
Qualys Hotel Nasco,"['take', 'reasonable', 'expensive', 'slow', 'good', 'sell', 'same', 'due', 'walk', 'run', 'taste']"
