Hotel_Name,Descriptions
Cordial Theaterhotel Wien,"['nice', 'right', 'travel', 'old', 'hop', 'clean', 'awesome', 'helpful', 'new', 'big', 'explore', 'tall', 'refill', 'pretty', 'happy', 'thick', 'let', 't', 'handy', 'polite', 'modern', 'huge', 'hot', 'original']"
Hotel Imperial A Luxury Collection Hotel,"['little', 'friendly', 'nice', 'professional', 'overall', 'old', 'historic', 'beautiful', 'excellent', 'free', 'helpful', 'big', 'great', 'luxurious', 'classic', 'comfortable', 'visit', 'marvellous', 'historical', 'modern', 'basic']"
Grand Hotel Wien,"['historical', 'true', 'excellent', 'luxurious', 'amazing', 'perfect', 'run', 'convenient', 'helpful']"
Hotel Ambassador,"['nice', 'excellent', 'beautiful', 'fantastic']"
Der Wilhelmshof,"['adequet', 'freindly', 'good', 'refurbished', 'old', 'multiple', 'helpful']"
Ofelias Hotel 4 Sup,"['desk', 'long', 'nice', 'female', 'male', 'old', 'large', 'i', 'entertain', 'brunette', 'clean', 'inthe', 'pretty', 'other', 'give', 'say', 'comfortable', 'front', 'sit', 'indifferent', 'modern', 'small', 'basic', 'be', 'cold']"
The Level at Melia Barcelona Sky,"['i', 'genuine', 'unbelievable', 's', 'such']"
Alma Barcelona GL,[]
IntercityHotel Wien,"['i', 'clean', 'same', 'modern']"
Catalonia Barcelona 505,"['ugy', 'i', 'expensive', 'primitive', 'whole', 'several', 'exhaust', 'offensive', 'busy', 'push', 'cheap', 'shower', 'fill', 'slightest']"
Abba Sants,"['excellent', 'larger', 'free', 'nearby']"
Hotel Grums Barcelona,"['great', 'long', 'public', 'pleasant', 'neighboring', 'free', 'convenient', 'comfy', 'daily']"
Monument Hotel,"['little', 'main', 'friendly', 'nice', 'quiet', 'elegant', 'close', 'professional', 'hope', 'good', 'excellent', 'many', 'stay', 'great', 'traditional', 'cleanest', 'contemporary', 'smart', 'attentive']"
Mandarin Oriental Barcelona,['artistic']
Hotel Palais Strudlhof,"['good', 'excellent', 'big']"
Claris Hotel Spa GL,"['suite', 'beautiful', 'central', 'fine', 'sound', 'superior']"
H10 Casa Mimosa 4 Sup,"['nice', 'transitional', 'do', 'quiet', 'spacious', 'fine', 'barcelona', 'fabulous', 'recommended', 'best', 'beautiful', 'good', 'excellent', 'lovely', 'detail', 'many', 'special', 'great', 'most', 'comfortable', 'modern', 'contemporary', 'small', 'local', 'older', 'welcome', 'short']"
Arthotel ANA Westbahn,"['main', 'see', 'right', 'old', 'i', 'best', 'safe', 'free', 'interior', 'tea', 'explore', 'great', 'enjoy', 'say', 'vienna', 'visit', 'modern', 'small', 'cross', 'double']"
Hotel Mozart,[]
Starhotels Anderson,"['fabulous', 'great', 'get', 'help', 'good', 'right', 'clean', 'other', 'fantastic', 'green', 'eco', 'more', 'comfortable', 'malpensa', 'new', 'visit']"
Hotel DO Pla a Reial G L ,"['hop', 'fabulous', 'great', 'fresh', 'beautiful', 'lovely', 'sweet', 'many', 'small', 'landmark', 'bus']"
Olivia Plaza Hotel,"['main', 'friendly', 'typical', 'busy', 'close', 'prominent', 'good', 'many', 'european', 'few', 'fantastic', 'other', 'flexible', 'gaudi', 'dead', 'venue', 'la', 'higher', 'central']"
Hotel Seven One Seven,"['great', 'beautiful', 'spacious', 'helpful', 'attentive']"
InterContinental Amstel Amsterdam,"['couldn', 'little', 'mid', 'historical', 'beautiful', 'good', 'old', 'perfect', 'spacious', 'be', 'lovely', 'warm', 'helpful', 't', 'imagine']"
The Wittmore Adults Only,"['accessible', 'much', 'great', 'best', 'beautiful', 'nicest', 'obvious', 'put', 'imagine', 't', 'new']"
Roger de Ll ria,"['older', 'smile', 'great', 'other']"
Hotel Omm,"['great', 'fantastic']"
Hotel Lam e,"['great', 'i', 'historical', 'friendly', 'good', 'throw', 'few', 'extra', 'popular', 'be', 'least', 'informative', 'helpful']"
Courtyard by Marriott Vienna Schoenbrunn,[]
Palais Hansen Kempinski Vienna,"['fabulous', 'great', 'pricey', 'friendly', 'nice', 'rear', 'restored', 'good', 'excellent', 'quiet', 'extra', 'other', 'exceptional', 'look', 'shower', 'didn', 'comfortable', 'cold']"
Derag Livinghotel Kaiser Franz Joseph Vienna,"['good', 'first', 'clean', 'same']"
Grange Holborn Hotel,"['i', 'get', 'good', 'whole', 'few', 'find', 'go', 'didn', 'comfortable', 'new']"
DO CO Hotel Vienna,"['contemporary', 'central', 'exceptional', 'shower', 'comfy']"
NH Amsterdam Zuid,[]
TownHouse 33,"['beautiful', 'clean', 'quiet']"
Hotel Bristol,"['nice', 'old', 'central']"
Hotel Marconi,"['nice', 'good', 'excellent', 'confortable', 'clean', 'waste', 'ineffective', 'metro', 'disorganized', 'be', 'careful', 'poor', 'old', 'unsympathetic', 'rude']"
Nu Hotel,"['nice', 'good']"
Mercure Milano Regency,"['friendly', 'former', 'clean', 'small', 'spacious', 'traditional', 'free', 'comfortable', 'helpful']"
Sina De La Ville,['nice']
UNA Hotel Mediterraneo,[]
Barcelona Hotel Colonial,"['safe', 'clean', 'recommend', 'fantastic', 'sound', 'young', 'stay']"
Hotel Boutique Duomo,"['nice', 'old']"
Hotel Manin,['great']
Crowne Plaza Milan City,"['cozy', 'reasonable', 'nice', 'good', 'clean', 's', 'small', 'metro', 'convenient']"
