Hotel_Name,Descriptions
Radisson Blu Portman Hotel London,"['amazing', 'good', 'pleasant', 'recommend', 'free', 'absolute', 'great', 'pleased', 'nice', 'original', 'helpful', 'wonderful', 'comfortable', 'friendly']"
H tel France d Antin Op ra,"['friendly', 'nice', 'small']"
H tel De Buci by MH,"['chic', 'convenient', 'nice', 'cafe', 'approach', 'many']"
Hotel Parc Saint Severin Esprit de France,"['modest', 'good', 'super', 'great', 'nice']"
The Portobello Hotel,"['interesting', 'large']"
Royal Saint Honore,"['center', 'wonderful', 'nice']"
Hilton London Metropole,"['next', 'good', 'resturant', 'early', 'nice', 'long', 'helpful', 'other', 'clean', 'friendly', 'public', 'consider', 'safe']"
Best Western Seraphine Kensington Olympia,['friendly']
Portobello House,"['friendly', 'nice', 'pretty']"
Henry VIII,"['pleasant', 'nice', 'pay', 'small', 'enjoyable', 'underground', 'aboit', 'double', 'be', 'receptionist', 'apart', 'single', 'know', 'bad', 'good', 'do', 'great', 'worthy', 'busy', 'comfortable', 'hear']"
Goodenough Club,"['next', 'nice', 'return', 'delicious', 'grand', 'favorite', 'adequate', 'enjoyable', 'special', 'ok', 'walkable', 'good', 'desk', 'metro', 'second', 'great', 'first', 'old', 'short']"
Hotel Pulitzer Paris,"['amazing', 'good', 'major', 'metro', 'great', 'nice', 'silent', 'delicious', 'helpful', 'beautiful', 'clean', 'perfect', 'friendly', 'close']"
H tel Aiglon Esprit de France,"['expensive', 'good', 'pleasant', 'recommend', 'efficient', 'nice', 'spotless', 'stay', 'comfortable', 'historical']"
Park Plaza Victoria London,"['good', 'convenient', 'recommend', 'outside', 'able', 'nice', 'overall', 'nearby', 'quite', 'comfortable', 'big', 'friendly', 'many', 'choose', 'excellent', 'short']"
Club Quarters Hotel St Paul s,"['roomy', 'excellent']"
Hotel Elys es Bassano,"['make', 'alma', 'great', 'nice', 'feel']"
Phileas Hotel,"['nice', 'clean', 'modern']"
Best Western Nouvel Orl ans Montparnasse,"['few', 'rer', 'metro']"
The Nadler Kensington,"['nice', 'helpful', 'transport', 'clean', 'recommended']"
H tel Vernet,"['next', 'amazing', 'good', 'super', 'great', 'nice', 'delicious', 'little', 'stay', 'other', 'enough', 'sure', 'central', 'suggest', 'small']"
Mandarin Oriental Paris,"['responsive', 'great', 'nice']"
Mayflower Hotel Apartments,"['good', 'nice', 'go', 'hot', 'excellent']"
Caesar Hotel,['personal']
DoubleTree by Hilton London Docklands Riverside,"['varied', 'good', 'incredible', 'excellent', 'free', 'great', 'nice', 'underground', 'complimentary', 'cake', 'congratulate', 'helpful', 'help', 'comfortable', 'friendly', 'available', 'get', 'outstanding']"
Park Grand Paddington Court,"['excellent', 'good', 'free', 'underground', 'nice', 'overall', 'small', 'great', 'use', 'little', 'helpful', 'soft', 'be', 'comfortable', 'central', 'friendly', 'close', 'large']"
The Zetter Townhouse Marylebone,"['exceptional', 'lovely', 'helpful', 'bathroom']"
The Tophams Hotel,"['helpful', 'excellent']"
Bloomsbury Palace Hotel,"['cheese', 'fresh', 'nice', 't', 'give', 'english', 'central', 'was', 'content', 'small', 'reasonable', 'basic', 'full', 'overall', 'satisfactory', 'shady', 'flat', 'same', 'stay', 'helpful', 'clean', 'surprised', 'friendly', 'ok', 'spacious', 'bad', 'good', 'comfortable', 'hot', 'excellent']"
H tel La Comtesse by Elegancia,['other']
Hotel Astra Opera Astotel,"['nice', 'comfortable', 'free']"
Grand Pigalle Hotel,"['nice', 'comfortable', 'limited', 'metro']"
Morgan Mees,"['yummy', 'beautiful', 'nice', 'suite']"
Hotel Duminy Vendome,"['quick', 'nice']"
Royal Saint Michel,"['good', 'metro', 'recommend', 'nice', 'other', 'clean', 'comfortable', 'perfect', 'big', 'enough', 'friendly', 'available', 'small', 'local']"
Paddington Court Executive Rooms,"['good', 'nice', 'new', 'silent', 'comfortable', 'old', 'use', 'small']"
Novotel London Paddington,"['friendly', 'nice', 'comfortable']"
Hyatt Regency Paris Etoile,['helpful']
Hotel Cambon,[]
Mercure Paris Montmartre Sacr Coeur,['nice']
Relais Christine,"['helpful', 'good']"
H tel Bourgogne Montana by MH,"['rich', 'metro', 'free', 'real', 'great', 'nice', 'helpful', 'comfortable', 'lovely', 'quiet']"
The Westin Paris Vend me,['nice']
H tel Mathis Elys es,"['friendly', 'clean', 'pretty']"
Le Saint Hotel Paris,"['posh', 'eager', 'new', 'serve']"
Hotel Le Squara,"['great', 'nice']"
L Hotel Pergol se Paris,"['helpful', 'expensive', 'nice', 'superior']"
Henley House Hotel,"['good', 'super', 'fantastic', 'nice', 'small', 'return', 'little', 'helpful', 'clean', 'comfortable', 'modern', 'quiet']"
Holiday Inn London Camden Lock,"['double', 'helpful', 'bed', 'clean', 'savoretti', 'friendly', 'vert']"
DoubleTree by Hilton London Westminster,"['good', 'pleasant', 'major', 'great', 'nice', 'efficient', 'give', 'other', 'walk', 'comfortable', 'friendly', 'lovely', 'modern', 'excellent']"
Blakemore Hyde Park,"['good', 'huge', 'free', 'great', 'nice', 'full', 'relaxing', 'helpful', 'clean', 'comfortable', 'suite', 'west', 'quiet', 'friendly', 'lovely', 'easy', 'excellent']"
Rathbone,"['good', 'efficient', 'nice', 'great', 'friendly']"
BoB Hotel by Elegancia,"['total', 'metro', 'complementary', 'nice', 'new', 'helpful', 'clean', 'comfortable', 'use']"
Grange Langham Court Hotel,"['helpful', 'nice']"
Radisson Blu Edwardian Hampshire,"['helpful', 'comfortable', 'excellent']"
H tel du Minist re,"['cheese', 'good', 'numerous', 'fantastic', 'great', 'nice', 'helpful', 'friendly', 'danish']"
Shangri La Hotel at The Shard London,"['amazing', 'next', 'scrambled', 'nice', 'right', 'complete', 'soft', 'bacon', 'see', 'perfect', 'big', 'extra']"
Park Grand London Kensington,"['s', 'good', 'general', 'attentive', 'reasonable', 'early', 'underground', 'nice', 'great', 'little', 'helpful', 'wonderful', 'clean', 'comfortable', 'modern', 'available', 'get', 'quiet']"
Best Western Allegro Nation,"['good', 'nice', 'comfortable', 'enough', 'choose']"
H tel La Parizienne by Elegancia,"['nice', 'close', 'small']"
Madeleine Plaza,"['several', 'nice']"
The Westbridge Hotel,"['helpfuul', 'nice', 'good', 'ok']"
Courthouse Hotel Shoreditch,"['nice', 'comfortable', 'large']"
Grange Clarendon Hotel,"['friendly', 'extra']"
Hotel Indigo London Kensington,"['good', 'nice', 'helpful', 'clean', 'central', 'modern', 'spacious']"
Rafayel Hotel Spa,"['nice', 'finish', 'little']"
Artus Hotel by MH,['nice']
Best Western Premier Kapital Op ra,"['nice', 'happy']"
Georgian House Hotel,"['good', 'recommend', 'presented', 'nice', 'cozy', 'helpful', 'continental', 'comfortable', 'friendly']"
The Chesterfield Mayfair,"['fabulous', 'nice']"
My Chelsea,"['clean', 'nice', 'good', 'big']"
Eiffel Trocad ro,"['nice', 'good']"
Hotel Saint Petersbourg Opera,"['nice', 'clean', 'comfortable']"
Melia Paris Tour Eiffel,"['5th', 'next', 'prime', 'do', 'fine', 'avenue', 'regular', 'get', 'single']"
Radisson Blu Edwardian Berkshire,"['good', 'free', 'fantastic', 'deluxe', 'nice', 'available', 'full', 'great', 'helpful', 'perfect', 'comfortable', 'lovely', 'excellent']"
Pestana Chelsea Bridge Hotel Spa,['nice']
Arbor Hyde Park,"['cold', 'excellent', 'good', 'awesome', 'large', 'boutique', 'nice', 'return', 'beautiful', 'clean', 'comfortable', 'quiet', 'friendly', 'ok', 'relax', 'spacious', 'small']"
Westside Arc de Triomphe Hotel,"['good', 'real', 'metro', 'nice', 'helpful', 'walk', 'english', 'friendly', 'have', 'small']"
H tel Saint Marc,"['new', 'clean', 'nice', 'fresh']"
Eccleston Square Hotel,"['good', 'comfortable']"
Hotel Claridge Paris,"['friendly', 'nice']"
Strand Palace Hotel,"['nice', 'exterior', '80th', 'quiet', 'general', 'bare', 'choose', 'special', 'be', 'helpful', 'clean', 'friendly', 'lovely', 'good', 'great', 'ideal', 'comfy', 'comfortable', 'polite', 'relax']"
H tel De Castiglione,"['super', 'nice', 'clean', 'central', 'spacious']"
Hilton London Olympia,"['excellent', 'make', 'nice', 'helpful', 'charge', 'friendly', 'get', 'small']"
The Cleveland,"['friendly', 'nice']"
Edouard 7 Paris Op ra,"['hotel', 'good', 'second', 'multiple', 'final', 'big', 'close', 'easy', 'excellent']"
Rubens At The Palace,"['good', 'leave', 'nice', 'traditional', 'cut', 'delicious', 'helpfull', 't', 'turn', 'friendly', 'hard', 'toasted', 'safe']"
every hotel Piccadilly,['nice']
Millennium Gloucester Hotel London,"['lobby', 'good', 'excellent', 'convenient', 'decent', 'great', 'nice', 'underground', 'outdated', 'tube', 'clean', 'big', 'central', 'friendly', 'quiet']"
Novotel Suites Paris Expo Porte de Versailles,"['nice', 'isolated', 'friendly', 'ok', 'quiet']"
K K H tel Cayr Saint Germain des Pr s,"['nice', 'junior', 'right', 'helpful', 'partial', 'short', 'friendly', 'front', 'stop']"
DoubleTree by Hilton Hotel London Marble Arch,"['related', 'pleasant', 'nice', 'clean', 'comfortable']"
Holiday Inn London West,"['good', 'metro', 'nice', 'clean', 'close', 'large', 'extra']"
The Soho Hotel,"['good', 'great', 'nice', 'comfortable', 'stylish']"
Le Grand H tel de Normandie,"['great', 'nice', 'cool', 'have', 'keep', 'stay', 'comfortable', 'store', 'central', 'french', 'hot', 'spacious']"
Buddha Bar Hotel Paris,"['friendly', 'nice', 'professional']"
Le A,"['friendly', 'nice', 'good', 'central']"
Holiday Inn Paris Notre Dame,"['helpful', 'wonderful', 'nice']"
Maison Albar Hotel Paris Op ra Diamond,"['metro', 'great', 'nice', 'helpful', 'clean', 'comfortable', 'big', 'friendly', 'modern', 'spacious']"
Best Western Aulivia Op ra,"['arrondissement', 'full', 'traditional', 'young', 'clean', 'tasteful']"
Hotel Park Lane Paris,"['comfy', 'nice', 'cheerful']"
Little Palace Hotel,"['nice', 'handy', 'little', 'clean', 'lovely']"
Napoleon Paris,"['available', 'nice', 'have']"
Andaz London Liverpool Street,"['fantastic', 'nice', 'good']"
H tel Concorde Montparnasse,"['nice', 'excellent']"
citizenM Tower of London,"['fresh', 'nice', 'superb', 'small', 'cool', 'unique', 'contemporary', 'free', 'helpful', 'tube', 'soundproofed', 'clean', 'friendly', 'lovely', 'amazing', 'good', 'great', 'anniversary', 'modern']"
St James Court A Taj Hotel London,"['nice', 'perfect', 'bath', 'big', 'short', 'quick', 'underground', 'fantastic', 'be', 'reception', 'helpful', 'clean', 'friendly', 'linen', 'spacious', 'large', 'good', 'thick', 'comfortable', 'beat', 'excellent', 'come']"
Elys es R gencia,"['great', 'nice', 'clean', 'etc']"
