Hotel_Name,Descriptions
Windermere Hotel,"['next', 'good', 'be', 'helpful', 'clean', 'comfortable', 'suite', 'knowledgeable', 'close', 'spacious']"
La Villa Maillot,"['next', 'good', 'super', 'god', 'professionale', 'nice', 'wi', 'wonderful', 'perfect', 'comfortable', 'clean', 'friendly', 'excellent']"
Hilton London Paddington,"['unfriendly', 'eastern', 'lebanese', 'nice', 'delicious', 'shower', 'bed', 'big', 'view', 'available', 'uncomfortable', 'quiet', 'convenient', 'wide', 'nearby', 'balcony', 'table', 'generous', 'slow', 'walk', 'fantastic', 'outside', 'go', 'stay', 'helpful', 'clean', 'plush', 'friendly', 'heathrow', 'roof', 'get', 'accessible', 'large', 'extra', 'long', 'direct', 'spacious', 'good', 'concierge', 'upgraded', 'second', 'great', 'catch', 'fourth', 'middle', 'top', 'comfortable', 'polite', 'easy', 'excellent', 'come']"
London Marriott Hotel Kensington,"['good', 'pleasant', 'full', 'small', 'helpful', 'comfortable', 'friendly', 'large']"
Kensington House Hotel,"['only', 'good', 'great', 'nice', 'small', 'find', 'helpful', 'bed', 'clean', 'comfortable', 'quiet', 'friendly', 'spacious', 'excellent', 'local']"
Charlotte Street Hotel,"['luxurious', 'good', 'pleasant', 'great', 'museums', 'mini', 'helpful', 'wonderful', 'comfortable']"
The Goring,"['general', 'personal', 'perfect', 'comfortable', 'excellent']"
Novotel Paris 14 Porte d Orl ans,"['adjacent', 'next', 'start', 't', 'perfect', 'sure', 'big', 'grand', 'available', 'typical', 'safe', 'only', 'last', 'enjoy', 'reasonable', 'basic', 'own', 'muesli', 'try', 'free', 'hectic', 'okay', 'be', 'clean', 'unusual', 'good', 'awesome', 'metro', 'do', 'letdown', 'comfortable', 'think', 'excellent']"
The Montague On The Gardens,"['cheese', 'luxurious', 'attentive', 'nice', 'return', 'delicious', 'fine', 'perfect', 'bottled', 'such', 'thoughtful', 'small', 'quiet', 'lobby', 'real', 'feel', 'chose', 'beautiful', 'classy', 'welcome', 'detail', 'free', 'helpful', 'wonderful', 'clean', 'excellant', 'friendly', 'british', 'lovely', 'spacious', 'good', 'remote', 'upgraded', 'run', 'great', 'comfortable', 'hot', 'excellent']"
Hotel Les Rives de Notre Dame,"['good', 'great', 'helpful', 'see', 'perfect', 'comfortable', 'clean', 'friendly']"
Sofitel Paris Le Faubourg,"['next', 'pleasant', 'recommend', 'great', 'nice', 'be', 'stay', 'helpful', 'beautiful', 'armored', 'clean', 'comfortable', 'center', 'central', 'due', 'excellent', 'safe']"
Bassano,"['great', 'nice', 'professional', 'own', 'helpful', 'bed', 'comfortable', 'friendly', 'separate', 'quiet']"
Best Western Premier Le Swann,"['serious', 'good', 'metro', 'lovely', 'great', 'nice', 'be', 'helpful', 'clean', 'comfortable', 'polite', 'french', 'grate', 'much']"
H tel des Academies et des Arts,"['boutique', 'nice', 'side', 'little', 'helpful', 'clean', 'comfortable', 'quiet', 'friendly', 'small', 'stop']"
Hotel Lumen Paris Louvre,"['good', 'delivious', 'super', 'fresh', 'recommend', 'nice', 'satisied', 'helpful', 'clean', 'comfortable', 'big', 'friendly', 'worth', 'small']"
Le Marquis Eiffel,"['pleasant', 'warm', 'first', 'special', 'remember', 'bed', 'see', 'pleansan', 'clean', 'comfortable', 'big', 'tasty', 'friendly', 'have', 'spacious', 'much']"
