Hotel_Name,Descriptions
Austria Trend Hotel Savoyen Vienna,"['good', 'comfortable']"
Roger de Ll ria,"['good', 'comfortable']"
Crowne Plaza London Docklands,"['wider', 'good', 'nice', 'ideal', 'presentable', 'be', 'get', 'comfy', 'o2', 'cheap', 'clean', 'perfect', 'comfortable', 'friendly', 'easy', 'excellent']"
Catalonia Rigoletto,"['good', 'do', 'international', 'few', 'pretty', 'central', 'much', 'say']"
Hotel Espa a Ramblas,['good']
Copthorne Tara Hotel London Kensington,"['good', 'pleasant', 'visit', 'great', 'be', 'stay', 'helpful', 'fine', 'perfect', 'friendly', 'main', 'close', 'modern', 'single', 'excellent']"
Fletcher Hotel Amsterdam,"['interesting', 'nice', 'comfortable']"
Austria Trend Hotel Park Royal Palace Vienna,"['modern', 'good', 'comfortable']"
Hotel de France Wien,"['attentive', 'good', 'lovely', 'excellent']"
Derag Livinghotel Kaiser Franz Joseph Vienna,"['good', 'great', 'helpful', 'close', 'green', 'quiet']"
Best Western Plus Hotel Blue Square,"['check', 'good', 'dirty', 'full', 'be', 'keep', 'comfortable', 'station', 'have']"
Austria Trend Hotel Ananas Wien,"['other', 'noisy', 'be', 'good']"
Hilton London Canary Wharf,['good']
WestCord Art Hotel Amsterdam 4 stars,"['beautiful', 'nice', 'good']"
Ramada Apollo Amsterdam Centre,"['good', 'great', 'nice', 'dam', 'helpfull', 'cheap', 'park', 'central', 'excellent']"
NH Amsterdam Centre,"['helpful', 'clean', 'good', 'excellent']"
Bermondsey Square Hotel A Bespoke Hotel,"['good', 'little']"
Aparthotel Adagio Vienna City,"['nice', 'clean', 'nearby', 'good']"
H10 Cubik 4 Sup,"['5th', 'good', 'rooftop', 'chilled', 'great', 'nice', 'young', 'pretty', 'central', 'hot', 'extra']"
NH Amsterdam Zuid,"['good', 'free', 'professional', 'helpful', 'clean', 'comfortable', 'impressive', 'soya', 'stylish', 'central', 'vegan', 'excellent']"
Art Hotel Navigli,"['good', 'visit', 'drink', 'early', 'popular', 'nice', 'complimentary', 'other', 'downtown', 'close']"
IH Hotels Milano Gioia,['good']
Windsor Hotel Milano,"['nice', 'good', 'quiet', 'local']"
Starhotels Echo,"['clean', 'good', 'helpfull']"
Best Western Hotel Mirage,"['center', 'good', 'large']"
Hotel degli Arcimboldi,"['equipped', 'attentive', 'good', 'fantastic', 'great', 'professional', 'wonderful', 'comfortable', 'requested', 'modern', 'excellent']"
NH Carlton Amsterdam,"['see', 'central']"
Acevi Villarroel,"['good', 'nice', 'comfy', 'walk', 'clean', 'cold', 'easy']"
Hotel Vondel Amsterdam,"['helpful', 'great', 'good']"
Hotel Pension Baron am Schottentor,['large']
Park Inn by Radisson Uno City Vienna,"['good', 'rich', 'metro', 'cosy', 'helpfull', 'whole', 'excellent']"
Austria Trend Hotel Anatol Wien,"['good', 'nearby', 'helpful', 'friendly', 'airport', 'quiet']"
Hotel Erzherzog Rainer,"['major', 'good', 'walk', 'clean', 'easy']"
Holiday Inn London Kensington,"['general', 'good', 'great', 'nice', 'little', 'central']"
