Hotel_Name,Descriptions
Hotel Le Squara,"['maximum', 'hear', 'tired', 'top', 'costly', 'quiet', 'aren', 'free', 'end', 'powerful', 'be', 'long', 'bring', 'own', 'usual', 'park']"
L Hotel Pergol se Paris,"['costly', 'blame']"
Best Western Plus de Neuville Arc de Triomphe,[]
South Place Hotel,['expensive']
Henley House Hotel,"['available', 'small', 'find', 'continental', 'disappointing', 'difficult', 'aware', 'suitable']"
Holiday Inn London Camden Lock,"['last', 'available', 'terrible', 'have', 'high', 'sound', 'stay', 'fair', 'limited', 'tight', 'go', 'expensive', 'residential', 'minute', 'park', 'local', 'open', 'leave', 'nice', 'close', 'isn', 'aggressive', 'be', 'let', 'involve', 'young', 'outstanding', 'do', 'central', 'full', 'raise']"
Hyatt Regency London The Churchill,"['expensive', 'small']"
The Queens Gate Hotel,"['little', 'incur', 'likely', 'recommend', 'tough', 'available', 'find', 'central', 'be', 'specific', 'outside', 'restore', 'wheelchair', 'unplanned', 'use']"
Radisson Blu Edwardian Hampshire,"['personal', 'easy', 'rent']"
Hotel Les Bulles De Paris,"['wait', 'last', 'travel', 't', 'other', 'capture', 'have', 'small', '5th', 'same', 'sharp', 'park']"
Park Grand London Kensington,"['little', 'drive', 'great', 'replacement', 'good', 'available', 'tough', 'sympathetic', 'double', 'have', 'small', 'wake', 'avoid', 'lie', 'superior', 'limited', 'due', 'dead', 'tricky', 'stop', 'wrong', 'wait', 'guess', 'late', 'springy', 'helpful', 'mobile', 'same', 'direct', 'park', 'metre', 'sleep', 'new', 'leave', 'other', 'dishonest', 'ear', 'different', 'inform', 'find', 'be', 'outside', 'unable', 'slow', 'final', 'huge', 'ha', 'soft', 'bad', 'early', 't', 'tiny', 'get', 'alternative', 'take', 'noisy', 'busy', 'electric', 'second', 'provide', 'first']"
Royal Hotel Champs Elys es,"['be', 'small']"
Best Western Allegro Nation,"['available', 'want', 'have', 'small', 'stay', 'mention', 'due', 'third', 'say', 'sized', 'able', 'late', 'go', 'filthy', 'look', 'park', 'parking', 'sleep', 'other', 'disappointed', 'find', 'be', 'next', 'uncomfortable', 'bad', 'few', 'walk', 'satisfied', 'sleepless']"
The Beaufort,"['small', 'warm']"
H tel La Parizienne by Elegancia,"['have', 'non', 'average']"
Hotel Indigo London Kensington,"['hot', 'bedrooms', 'be', 'efficient', 'stuffy', 'mixed', 'put']"
Novotel Paris 17,"['little', 'narrow', 'nice', 'late', 'free', 'mile', 'few', 'take', 'expensive', 'right', 'be', 'pay', 'fresh']"
Norfolk Towers Paddington,"['double', 'hear', 'good', 'available', 'quiet', 'small', 'modern', 'front', 'wait', 'comfortable', 'lift', 'horrendous', 'open', 'clean', 'poor', 'close', 'sure', 'slow', 'locked', 'soundproof', 'fit', 'early', 'tiny', 'few', 'get', 'walk']"
Eiffel Trocad ro,"['separate', 'good', 'available', 'have', 'small', 'big', 'organic', 'much', 'go', 'expensive', 'smart', 'public', 'try', 'park', 'smell', 'underground', 'close', 'spend', 'horrible', 'bad', 'false', 'tiny', 'get', 'secure', 'first']"
Hotel Saint Petersbourg Opera,"['several', 'come', 'leave', 'good', 'vague', 'have', 'nearby', 'expensive', 'be', 'same', 'indecent', 'cost', 'single']"
Radisson Blu Edwardian Berkshire,"['total', 'able', '5th', 'pay', 'minimal']"
Westside Arc de Triomphe Hotel,"['available', 'clostraphobic', 'small', 'many', 'affordable', 'friendly']"
United Lodge Hotel and Apartments,"['double', 'great', 'available', 'have', 'small', 'general', 'stay', 'couch', 'spayed', 'expensive', 'park', 'sleep', 'next', 'unable', 'difficult', 'bad', 'short', 'get', 'noisy', 'busy', 'regulate', 'twin']"
Nottingham Place Hotel,"['available', 'daily', 'few', 'high', 'residential', 'public', 'use']"
H tel L Echiquier Op ra Paris MGallery by Sofitel,['available']
H tel De Castiglione,"['slow', 'indoor', 'free', 'true']"
The Cleveland,['quiet']
Dorset Square Hotel,"['helpful', 'find']"
Novotel Suites Paris Expo Porte de Versailles,"['little', 'immediate', 't', 'poor', 'available', 'do', 'safe', 'few', 'back', 'expensive', 'accessible', 'same', 'walk', 'public', 'fifteen', 'basic', 'horrible']"
K K H tel Cayr Saint Germain des Pr s,"['little', 'available', 'small', 'dedicated', 'park']"
Fielding Hotel,"['great', 'warm', 'quiet', 'modern', 'full', 'only', 'beautiful', 'stay', 'historic', 'reserve']"
Le A,"['return', 'don', 'available', 'unconveniant', 'get', 'rent', 'go', 'carry', 'parking', 'keep']"
Holiday Inn Paris Notre Dame,"['early', 'small', 'get', 'private', 'choose', 'park']"
Mercure Paris Opera Garnier,[]
Hotel Park Lane Paris,"['expensive', 'little', 'small', 'direct']"
Suites H tel Helzear Montparnasse,"['t', 'ask', 'work', 'get', 'expensive', 'uncomfortable', 'electric', 'own', 'limited', 'due', 'difficult', 'provide']"
Chiswick Rooms,"['several', 'fit', 'steep', 'narrow', 'available', 'bed', 'apparent', 'be', 'expensive', 'climb', 'carry', 'busy', 'uncomfortable', 'big', 'park']"
H tel De Sers Champs Elys es Paris,"['free', 'complimentary']"
Grange Strathmore Hotel,"['expensive', 'small', 'nearby']"
H tel R de Paris Boutique Hotel,"['much', 'say', 'lovely', 'negative', 'ofcause', 'expensive', 'same']"
Villa Panth on,['free']
Trinit Haussmann,"['local', 'good', 'small', 'find', 'see', 'general', 'possible', 'expensive', 'be', 'realy', 'get', 'like', 'public', 'difficult', 'use']"
Le Mathurin Hotel Spa,"['public', 'answer', 'ask', 'considerable', 'small', 'expensive', 'be', 'pay', 'thin', 'gym']"
H tel de Varenne,['public']
Novotel London Blackfriars,"['top', 'corporate', 'have', 'small', 'high', 'request', 'extra', 'limited', 'welcome', 'drop', 'near', 'bags', 'private', 'park', 'open', 'other', 'free', 'find', 'be', 'sided', 'loud', 'locate']"
H tel Th r se,"['rental', 'underground', 'have', 'small', 'storey', 'reasonable']"
Holiday Inn London Whitechapel,"['double', 'only', 'guaranteed', 'wasn', 'disabled', 'onsite', 'expensive', 'complain', 'parking', 'permit', 'horrendous', 'find', 'inflexible', 'atrocious', 'blue', 'early', 'lol', 'yellow', 'get', 'ive', 'gon']"
Holiday Inn Paris Gare de l Est,"['double', 'separate', 'tough', 'small', 'extra', 'due', 'lucky', 'nearby', 'expensive', 'average', 'public', 'key', 'single', 'park', 'main', 'arrogant', 'underground', 'unfriendly', 'isn', 'free', 'find', 'min', 'real', 'use', 't', 'ask', 'true', 'few', 'get', 'website']"
La Maison Favart,"['expensive', 'inner', 'micro', 'park']"
Commodore Hotel,"['surprising', 'high', 'poor']"
The Westbourne Hyde Park,['early']
Hotel Le Mareuil,"['expensive', 'available']"
H tel Powers,['expensive']
BEST WESTERN Maitrise Hotel Maida Vale,"['local', 'fried', 'open', 'yellow', 'have', 'get', 'nearby', 'be', 'fine', 'single', 'cheap', 'park', 'parking']"
Chateau Frontenac,"['show', 'know', 'other', 'do', 'midnight', 'small', 'get', 'go', 'noisy', 'outside', 'annoyed', 'pay', 'horrible']"
Mimi s Hotel Soho,"['little', 'hear', 'good', 'missed', 'quiet', 'have', 'humid', 'safe', 'small', 'sort', 'important', 'manage', 'mould', 'own', 'switch', 'i', 'sleep', 'come', 'other', 'nice', 'disappointed', 'clear', 'free', 'stressful', 'make', 'sharp', 'next', 'long', 'slow', 'wet', 't', 'short', 'get', 'wash', 'nail', 'hall']"
Victoires Opera,"['hourly', 'present', 'available', 'public']"
Hotel Montaigne,"['narrow', 'do', 'create', 'special', 'proper', 'certain', 'park', 'parking']"
Mercure Paris Bercy Biblioth que,"['want', 'have', 'familiar', 'due', 'rude', 'crazy', 'expensive', 'helpful', 'same', 'poor', 'clear', 'free', 'be', 'unsecure', 'get', 'take', 'closed', 'walk', 'com']"
Hazlitt s,"['available', 'front', 'be', 'ordinary', 'unreliable']"
Park Plaza London Waterloo,"['little', 'wrong', 'hot', 'steep', 'explained', 'gave', 'safe', 'get', 'stressful', 'small', 'expensive', 'reasonable', 'ready', 'park', 'first']"
Amarante Beau Manoir,"['tiny', 'verymuch']"
Balmoral Champs Elys es,"['main', 'fit', 't', 'small', 'end', 'difficult']"
The Chess Hotel,"['suggest', 'available', 'be', 'wifi', 'fine', 'public']"
B Montmartre,['uncomfortable']
Sofitel London St James,['have']
Baglioni Hotel London The Leading Hotels of the World,"['i', 'similar', 'empty', 'sensible', 'whole', 'only', 'expensive', 'exclusive', 'deliver', 'outrageous', 'visit', 'overnight', 'cold', 'due', 'refurbish', 'additional']"
DoubleTree by Hilton London Islington,"['have', 'due', 'suitable', 'wrong', 'much', 'lucky', 'further', 'able', 'disabled', 'complimentary', 'careful', 'park', 'existent', 'other', 'isn', 'be', 'difficult', 'do', 'non', 'happy']"
