Hotel_Name,Descriptions
Holiday Inn Paris Montmartre,"['little', 'kinda', 't', '7th', 'small', 'improve', 'wifi', 'slow']"
Grange Beauchamp Hotel,"['terrible', 'quiet', 'easy', 'unclear', 'rubbish', 'comfortable', 'low', 's', 'premium', 'go', 'same', 'impossible', 'please', 'existent', 'luggage', 'unfortunate', 'other', 'different', 'free', 'be', 'sit', 'pay', 'slow', 'aware', 'use', 't', 'short', 'get', 'non', 'beautiful', 'lousy']"
Phileas Hotel,"['noticeable', 'hear', 'last', 'little', 'don', 'good', 'top', 'weak', 'resort', 'terrible', 'such', 'have', 'front', 'sound', 'only', 'small', 'usable', 'important', 'big', 'wide', 'label', 'allow', 'hot', 'personal', 'helpful', 'look', 'thin', 'spotty', 'cold', 'stable', 'several', 'poor', 'new', 'open', 'other', 'clean', 'work', 'ignore', 'different', 'isn', 'find', 'clear', 'sign', 'multiple', 'be', 'next', 'spacious', 'slow', 'air', 'use', 'consider', 'bad', 'early', 't', 'warm', 'few', 'get', 'central', 'reset', 'unsafe', 'dreadful', 'online', 'handle', 'first']"
Hotel Plaza Athenee Paris,"['free', 'complementary']"
H tel Vernet,['free']
Draycott Hotel,['fine']
DoubleTree by Hilton London Docklands Riverside,"['great', 'good', 'hard', 'have', 'distressful', 'add', 'connect', 'rubbish', 'continuous', 'say', 'wasn', 'rock', 'give', 'complementary', 'own', 'cold', 'main', 'que', 'charge', 'open', 'supply', 'clean', 'poor', 'ridiculous', 'mini', 'real', 'long', 'deluxe', 'ideal', 'large', 'mainstream', 'amongst', 'get', 'take', 'put', 'flow', 'awful', 'first', 'hear', 'quiet', 'store', 'upgrade', 'unorganised', 'cool', 'limited', 'big', 'usual', 'able', 'correct', 'inconvenient', 'expensive', 'right', 'reach', 'roll', 'include', 'settle', 'several', 'existent', 'other', 'work', 'free', 'find', 'prohibitive', 'crowded', 'provisional', 'reception', 'avaliable', 'upgrading', 'do', 'few', 'happen', 'beautiful', 'noisy', 'doesn', 'efficient', 'international', 'electric', 'receive', 'little', 'return', 'recommend', 'available', 'match', 'ordered', 'small', 'see', 'potential', 'stay', 'obvious', 'fetch', 'extra', 'mention', 'prepare', 'till', 'go', 'miss', 'agreeable', 'accept', 'impossible', 'i', 'actual', 'tired', 'nice', 'be', 'next', 'interesting', 'pay', 'x', 'spend', 'printed', 'comfy', 'mandatory', 'early', 'ask', 'refresh', 'tiny', 'amazing', 'non', 'bed', 'tell', 'busy', 'touristy', 'certain', 'loud', 'bird', 'provide', 'checked', 'top', 'normal', 'queen', 'regular', 'safe', 'important', 'superior', 'toothbrush', 'con', 'wrong', 'hot', 'much', 'flush', 'dangerous', 'crazy', 'same', 'complimentary', 'residential', 'public', 'show', 'call', 'new', 'disappointed', 'close', 'anniversary', 'uninsulated', 'make', 'sure', 'visit', 'opposite', 'use', 'tepid', 'bad', 'massive', 't', 'super', 'ipad', 'walk', 'chase', 'start']"
Bentley London,"['bottled', 'nescafe', 'good', 'daily', 'high', 'only', 'availabe', 'request', 'many', 'extra', 'much', 'wifi', 'heavy', 'complimentary', 'single', 'alone', 'enjoy', 'chargeable', 'acceptable', 'charge', 'nice', 'free', 'be', 'sure', 'let', 'british', 'change']"
Le Pavillon de la Reine Spa,"['please', 'invest', 'uplift', 'improve', 'spa']"
Grand Pigalle Hotel,['small']
Hotel Duminy Vendome,"['recent', 'good', 'common', 'available', 'small', 'humidity', 'late', 'go', 'enough', 'fix', 'single', 'isn', 'bite', 'outside', 'next', 'slow', 'horrible', 'use', 'dysfunctional', 'first']"
Hotel Cambon,"['bottled', 'eat', 'bad', 'signal', 'extra', 'daily', 'buy', 'small', 'expensive', 'tiring', 'use']"
Relais Christine,"['allow', 'nice', 'dusty', 'few', 'old', 'improve', 'be', 'make', 'same', 'wifi', 'add', 'spa', 'connect', 'slow', 'big', 'fresh']"
Hotel Le Squara,[]
Le Belmont Champs Elys es,"['ask', 'terrible', 'small', 'find', 'wifi', 'fresh']"
Duret,['slow']
Plaza Tour Eiffel,"['dirty', 'hot', 'poor', 'terrible', 'unfriendly', 'bread']"
Castille Paris Starhotels Collezione,"['given', 'come', 'affect', 'available', 'have', 'free', 'negative', 'ok', 'be', 'didn', 'staying', 'pay', 'first']"
H tel D Aubusson,"['quiet', 'wonderful', 'delicious']"
Courthouse Hotel Shoreditch,"['och', 'trevlig', 's', 'rlig', 'personal', 'ngar']"
ME London by Melia,['slow']
Grange Clarendon Hotel,"['useable', 'terrible', 'interested', 'small', 'many', 'connect', 'limited', 'portland', 'ten', 'keep', 'low', 'steep', 'hopeless', 'light', 'premium', 'rude', 'expensive', 'specific', 'same', 'wifi', 'fix', 'unreasonble', 'unacceptable', 'unusable', 'several', 'new', 'other', 'poor', 'work', 'free', 'disappointing', 'be', 'didn', 'upgraded', 'feel', 'pay', 'stuffy', 'neighbouring', 'use', 'super', 't', 'borderline', 'warm', 'few', 'useless', 'indian', 'basic', 'loud', 'first']"
H tel Amastan Paris,"['be', 'register', 'take', 're']"
Dukes Hotel,"['new', 'spotty', 't', 'small', 'get', 'dealt', 'inconsistent', 'stay', 'wifi', 'ofte', 'cold']"
Hilton London Olympia,"['good', 'hard', 'have', 'uninspiring', 'only', 'past', 'quick', 'connect', 'appropriate', 'decent', 'wasn', 'average', 'impatient', 'smelled', 'cold', 'signup', 'sleep', 'acceptable', 'charge', 'open', 'patchy', 'poor', 'empty', 'outside', 'unable', 'overall', 'get', 'un', 'tatty', 'awful', 'first', 'hear', 'weak', 'quiet', 'able', 'worth', 'expensive', 'wifi', 'stable', 'other', 'tall', 'underground', 'work', 'brown', 'free', 'find', 'inconsistent', 'relog', 'horrible', 'huge', 'figure', 'do', 'few', 'noisy', 'effective', 'fine', 'disconnected', 'ready', 'little', 'available', 'small', 'stay', 'pleasant', 'extra', 'attentive', 'adequate', 'wait', 'comfortable', 'third', 'fantastic', 'turn', 'below', 'kept', 'be', 'unreliable', 'uneven', 'short', 'change', 'last', 'told', 'such', 'modern', 'digital', 'wrong', 'low', 'lift', 's', 'hallway', 'old', 'ok', 'same', 'mobile', 'complimentary', 'bright', 'luxurious', 'call', 'whilst', 'g', 'disappointed', 'make', 'metal', 'difficult', 'bad', 't', 'shower', 'happy']"
